ImageId,EncodedPixels
20200508_152717, 168201 9 168708 25 169216 31 169726 35 170236 39 170745 42 171256 44 171767 45 172279 45 172790 46 173302 46 173814 46 174310 1 174324 48 174820 4 174830 1 174835 49 175332 4 175348 48 175844 5 175860 48 176355 7 176371 48 176867 8 176883 48 177379 8 177396 47 177891 10 177907 48 178403 10 178419 47 178915 11 178930 48 179427 12 179442 48 179939 61 180452 59 180964 59 181477 57 181989 53 182501 51 183014 47 183526 46 184038 44 184550 40 185061 38 185573 37 186085 36 186596 35 187108 33 187620 20 188131 20 188643 17 189155 15 189666 15 190178 13 190690 12 191202 11 191714 9 192227 5 192739 5
20200508_152717, 204115 2 204626 5 205136 8 205647 9 206158 11 206669 12 207180 14 207692 14 208203 16 208715 16 209227 16 209739 17 210251 18 210762 19 211274 20 211786 20 212297 22 212809 22 213321 22 213833 23 214344 24 214856 24 215368 24 215880 25 216392 25 216903 26 217415 26 217927 26 218439 26 218951 26 219463 26 219975 26 220486 27 220998 27 221510 27 222022 27 222534 27 223047 27 223559 27 224072 25 224584 25 225096 25 225608 25 226120 25 226633 24 227145 23 227657 23 228170 22 228682 21 229195 19 229707 19 230221 16 230734 14 231247 12 231761 10 232274 8 232788 4
20200506_151538, 96046 2 96049 8 96551 21 97055 30 97565 32 98074 36 98585 37 99095 39 99604 42 100115 43 100626 44 101137 45 101649 45 102160 45 102671 46 103183 45 103694 46 104205 46 104716 46 105228 45 105739 45 106250 45 106762 44 107274 41 107785 41 108297 40 108809 39 109320 40 109832 39 110343 40 110855 39 111367 38 111879 38 112391 37 112902 37 113414 37 113926 36 114438 35 114950 34 115462 34 115974 33 116486 32 116998 31 117511 30 118023 29 118535 28 119048 26 119560 25 120072 24 120584 23 121096 22 121608 21 122120 19 122632 15 123144 13 123656 12 124168 12 124679 12 125192 10 125704 10 126216 9 126729 7 127241 7 127754 5
20200506_151538, 132929 6 133439 9 133951 9 134462 11 134974 13 135486 14 135998 17 136510 23 137022 27 137534 29 138046 31 138558 32 139069 34 139581 35 140093 36 140605 36 141117 37 141629 37 142140 40 142652 41 143164 42 143676 43 144188 44 144700 45 145212 46 145724 46 146236 47 146748 48 147261 49 147773 51 148285 53 148798 54 149310 55 149823 55 150336 55 150849 54 151363 52 151875 52 152388 52 152900 52 153413 51 153926 50 154440 48 154955 44 155472 39 156007 16 156521 14 157034 12 157547 10
20200506_151538, 107894 9 108403 14 108912 19 109422 22 109932 25 110423 8 110441 29 110934 14 110951 32 111446 50 111958 50 112469 52 112981 53 113493 54 114005 56 114517 57 115029 57 115542 57 116054 57 116566 57 117079 56 117592 56 118104 56 118617 55 119129 55 119642 54 120155 53 120667 53 121179 53 121691 53 122204 52 122717 52 123231 50 123744 49 124257 48 124770 47 125285 44 125799 42 126315 38 126830 34 127345 21 127367 9 127858 18 127883 5 128371 15 128396 4 128888 2 128909 2 129421 1
20200506_151538, 71938 8 72449 11 72961 11 73473 11 73984 12 74496 12 75008 12 75520 12 76032 12 76543 13 77055 13 77566 14 78078 14 78589 15 79100 16 79611 17 80123 17 80634 18 81146 18 81658 17 82168 20 82679 21 83190 23 83702 23 84213 24 84725 24 85236 25 85747 26 86258 28 86769 29 87280 31 87792 32 88303 33 88815 33 89326 34 89838 34 90349 35 90861 35 91372 36 91884 36 92396 36 92908 36 93420 36 93932 35 94444 35 94956 35 95468 34 95980 34 96492 34 97004 33 97516 33 98027 34 98539 33 99051 33 99563 33 100075 32 100586 33 101098 1 101101 30 101613 29 102125 28 102637 28 103150 3 103154 23 103663 2 103667 21 104182 18 104694 18 105206 17 105718 17 106231 15 106743 15 107255 14 107767 14 108279 14 108791 13 109303 12 109815 11 110327 7 110839 2 111351 1
20200506_151538, 233138 5 233649 7 234160 12 234672 25 235184 27 235695 30 236208 29 236720 30 237232 30 237744 31 238256 32 238768 32 239280 33 239793 33 240305 33 240817 34 241329 35 241841 35 242354 34 242866 35 243378 35 243890 36 244402 36 244914 36 245427 35 245939 35 246451 35 246963 35 247475 35 247988 34 248500 34 249013 33 249525 33 250037 33 250549 33 251061 33 251573 33 252085 32 252598 31 253112 29 253625 27 254137 27 254650 26 255163 25 255676 24 256188 24 256701 23 257213 23 257726 22 258238 22 258752 20 259265 19 259779 16 260291 16 260803 15 261315 15 261829 11
20200506_151538, 182396 11 182906 16 183418 29 183930 34 184442 37 184954 41 185465 44 185977 46 186490 46 187002 47 187514 48 188026 49 188539 49 189052 48 189564 49 190078 48 190592 47 191105 47 191618 46 192130 47 192643 46 193157 44 193669 45 194183 43 194696 42 195209 41 195722 40 196235 38 196748 37 197261 36 197774 35 198286 35 198799 34 199312 33 199824 33 200337 32 200851 30 201364 27 201877 24 202390 22 202905 15 203419 11 203936 2
20200506_151538, 12027 5 12538 6 13050 6 13561 7 14072 8 14583 9 15093 11 15604 12 16115 13 16625 14 17136 15 17648 15 18158 17 18669 17 19179 19 19690 20 20202 20 20713 21 21224 22 21735 23 22246 24 22757 25 23269 25 23780 26 24292 26 24804 26 25316 27 25827 28 26339 28 26851 28 27363 28 27875 28 28387 28 28899 28 29411 28 29923 28 30435 28 30947 28 31459 28 31971 27 32482 28 32995 27 33507 27 34019 27 34531 27 35043 26 35555 26 36067 26 36580 24 37093 23 37605 23 38117 23 38630 21 39143 20 39655 20 40168 18 40682 16 41194 16 41706 15 42218 15 42731 13 43243 13 43755 13 44267 12 44780 11 45292 10 45805 8 46318 6 46830 5
20200506_151538, 243527 9 244037 12 244548 14 245060 15 245571 17 246082 20 246593 22 247103 25 247613 29 248123 31 248634 33 249145 35 249657 36 250168 37 250680 38 251192 38 251704 39 252215 40 252727 40 253239 40 253752 39 254264 39 254776 39 255288 39 255800 38 256313 37 256825 37 257338 36 257850 36 258363 35 258876 34 259388 34 259901 33 260414 31 260926 31 261439 29 261953 26
20200506_151538, 108210 4 108719 9 109229 12 109739 15 110249 17 110760 18 111270 21 111781 23 112291 25 112802 26 113313 28 113823 30 114333 32 114843 35 115353 37 115864 38 116375 39 116886 40 117397 41 117908 41 118419 42 118930 42 119440 44 119951 44 120461 45 120972 45 121482 46 121991 48 122502 49 123013 50 123524 50 124036 49 124548 49 125060 48 125572 46 126085 45 126598 42 127111 41 127625 38 128138 36 128651 34 129170 25 129685 20 130201 11
20200506_151538, 169251 3 169760 8 170269 12 170780 13 171290 16 171801 17 172311 20 172821 23 173332 24 173844 25 174355 26 174866 27 175377 29 175888 30 176399 32 176910 33 177421 34 177932 36 178444 36 178955 37 179467 37 179978 38 180490 38 181002 37 181514 37 182025 37 182537 37 183049 37 183561 36 184073 36 184585 35 185096 36 185608 35 186120 34 186631 35 187143 34 187655 34 188166 34 188678 34 189189 34 189701 33 190213 33 190725 31 191236 31 191748 30 192260 29 192773 26 193285 25 193797 22 194309 20 194820 15 195333 12 195845 11 196357 10 196869 9 197382 7 197895 4
20200506_151538, 45918 9 46430 9 46941 10 47452 11 47964 11 48475 13 48986 14 49498 14 50008 16 50519 17 51030 18 51541 19 52051 21 52562 21 53073 22 53584 23 54095 24 54606 25 55117 26 55628 27 56139 28 56651 28 57162 28 57674 28 58185 29 58696 29 59208 29 59719 29 60230 30 60740 32 61246 37 61757 38 62268 39 62780 38 63292 38 63804 37 64316 37 64829 36 65342 34 65854 34 66367 32 66879 32 67393 29 67905 28 68417 28 68930 26 69442 24 69955 22 70467 22 70980 20 71493 18 72006 16 72522 10
20200506_151538, 21150 5 21657 12 22161 20 22673 20 23184 21 23694 23 24205 24 24717 24 25228 25 25740 25 26251 26 26762 27 27274 28 27786 28 28298 28 28809 29 29321 29 29833 29 30344 30 30856 30 31368 30 31880 30 32391 30 32903 29 33415 28 33927 28 34439 28 34950 28 35462 28 35974 27 36486 26 36998 26 37509 27 38021 26 38533 25 39045 24 39557 23 40068 22 40580 21 41092 20 41604 19 42117 18 42629 17 43141 16 43653 15 44165 14 44676 13 45188 12 45700 11 46212 10 46725 9 47237 8 47749 6 48262 5
20200506_151538, 74069 7 74576 16 75083 25 75593 31 76103 33 76613 35 77123 38 77634 39 78142 43 78648 50 79155 57 79666 59 80177 61 80688 62 80751 1 81199 66 81711 66 82223 66 82735 65 83246 66 83758 65 84270 65 84782 64 85295 61 85807 60 86321 57 86838 51 87354 47 87868 44 88382 41 88895 39 89409 35 89923 32 90437 29 90951 25 91464 23 91978 20 92493 13
20200506_151538, 161479 7 161990 10 162501 13 163013 14 163525 15 164037 16 164548 18 165060 20 165086 11 165572 40 166084 42 166596 43 167108 45 167621 46 168132 47 168645 47 169157 48 169669 50 170181 52 170693 53 171205 55 171717 56 172229 57 172741 57 173253 58 173765 59 174277 59 174789 59 175301 59 175812 60 176324 60 176835 61 177341 67 177852 68 178364 68 178878 66 179392 63 179906 61 180418 61 180931 59 181443 59 181956 57 182468 57 182983 3 182987 10 183001 14 183016 21 183545 2
20200506_151538, 231068 6 231575 1 231577 11 232083 19 232593 21 233105 22 233616 23 234127 24 234637 26 235148 27 235658 29 236169 30 236681 30 237193 30 237704 31 238215 32 238727 32 239239 31 239751 31 240262 32 240774 32 241286 32 241798 31 242309 32 242821 32 243333 31 243844 32 244355 33 244866 34 245377 34 245887 36 246397 38 246908 39 247420 38 247932 38 248443 38 248955 38 249467 37 249980 35 250493 34 251006 31 251519 15 252032 12 252545 8
20200506_151538, 175279 3 175789 7 176301 8 176813 9 177325 10 177837 12 178349 15 178861 17 179374 18 179886 20 180398 20 180910 21 181423 20 181936 20 182449 19 182961 20 183474 19 183987 18 184498 20 185010 21 185522 22 186034 22 186547 21 187059 21 187571 21 188083 21 188594 23 189106 24 189618 24 190130 25 190642 26 191155 26 191667 26 192179 27 192691 27 193203 27 193714 28 194226 28 194738 28 195250 28 195762 28 196273 29 196785 29 197297 29 197809 29 198321 30 198833 30 199345 30 199857 30 200369 30 200881 30 201393 30 201905 30 202417 30 202930 29 203442 29 203955 28 204468 26 204980 26 205493 25 206005 25 206518 24 207030 23 207543 21 208056 19 208568 18 209081 17 209594 15 210107 14 210619 14 211132 12 211644 12 212156 12 212668 11 213181 10 213693 10 214205 9 214717 9 215229 8 215741 8 216254 6 216767 3
20200506_151538, 136973 4 137484 5 137995 11 138506 14 139017 15 139528 17 140039 18 140551 18 141061 19 141570 21 142082 21 142594 22 143105 23 143617 22 144128 23 144639 24 145150 26 145662 26 146174 26 146686 26 147198 26 147709 27 148220 28 148731 29 149241 31 149752 32 150263 33 150775 33 151286 34 151797 34 152309 34 152821 34 153332 35 153844 35 154356 36 154868 36 155380 36 155892 36 156404 36 156915 37 157427 37 157939 37 158451 37 158963 36 159474 37 159986 37 160498 37 161010 36 161522 36 162034 36 162546 36 163058 36 163570 35 164082 34 164594 33 165106 32 165619 30 166131 30 166645 27 167158 25 167672 22 168186 19 168699 16 169213 12 169727 1 169729 6
20200506_151538, 12065 2 12576 4 13087 6 13598 7 14110 8 14621 9 15133 9 15644 10 16156 10 16667 11 17178 12 17690 13 18202 13 18713 14 19225 15 19736 16 20247 18 20759 18 21271 19 21782 20 22294 21 22806 21 23318 21 23830 22 24341 23 24853 23 25363 25 25875 25 26386 26 26898 27 27409 28 27921 28 28432 29 28943 30 29454 30 29965 31 30477 31 30988 32 31500 32 32011 32 32522 33 33033 33 33543 34 34055 33 34566 33 35078 33 35590 32 36101 32 36613 31 37125 30 37637 29 38149 29 38662 27 39174 27 39686 26 40198 26 40710 25 41222 25 41735 23 42247 23 42760 22 43274 20 43789 18 44303 15 44820 10
20200506_151538, 129204 8 129713 15 130222 21 130733 23 131243 26 131754 28 132265 30 132775 32 133285 35 133795 38 134301 45 134810 50 135319 54 135830 55 136341 57 136852 58 137364 58 137876 58 138388 58 138900 58 139413 56 139926 55 140439 53 140952 52 141466 49 141980 46 142496 41 143010 39 143525 35 144038 34 144551 32 145064 31 145577 29 146091 27 146605 23 147121 18 147637 11
20200506_151538, 93390 9 93900 12 94411 14 94923 14 95435 14 95947 15 96459 15 96971 15 97483 16 97995 16 98507 16 99019 16 99531 16 100043 17 100555 17 101067 17 101099 2 101580 16 101610 3 102092 17 102121 4 102604 18 102632 5 103116 19 103144 6 103153 1 103631 19 103652 11 103665 2 104143 39 104656 38 105168 38 105680 38 106193 38 106705 38 107217 38 107730 37 108242 37 108753 38 109265 38 109777 38 110289 38 110801 38 111313 38 111825 38 112337 37 112849 37 113361 37 113873 36 114385 36 114897 36 115409 36 115921 37 116433 37 116945 37 117457 37 117969 37 118481 37 118993 37 119505 37 120017 37 120530 36 121043 35 121555 36 122067 36 122581 34 123094 34 123607 33 124120 32 124633 32 125146 31 125661 5 125670 19 126186 15 126700 13 127214 11 127727 10 128240 9 128753 7 129267 4
20200506_151538, 46261 2 46770 7 47281 8 47793 9 48304 10 48815 11 49325 14 49835 16 50346 17 50856 19 51367 20 51879 20 52388 23 52899 24 53409 25 53919 27 54430 28 54941 29 55453 30 55964 31 56475 32 56987 31 57498 32 58009 33 58520 34 59032 34 59544 34 60055 35 60567 34 61079 34 61591 34 62104 32 62616 32 63128 31 63641 30 64153 30 64665 30 65178 28 65690 28 66202 28 66715 26 67227 26 67739 26 68252 24 68765 21 69279 18 69792 13 70306 6
20200506_151538, 57206 5 57714 11 58224 14 58732 19 59243 20 59754 21 60266 21 60777 23 61288 24 61799 26 62311 26 62822 27 63333 29 63845 29 64357 30 64869 30 65381 30 65893 31 66405 31 66917 31 67429 31 67941 31 68453 32 68965 32 69477 31 69989 31 70501 31 71013 32 71525 32 72038 31 72550 31 73062 31 73574 32 74087 31 74600 30 75112 30 75624 30 76136 30 76648 30 77161 29 77673 29 78185 29 78698 28 79212 25 79725 24 80238 22 80750 1 80752 20 81267 17 81781 14 82295 12 82808 11 83322 8 83836 5 84349 2
20200506_151548, 117919 5 118430 6 118942 7 119453 9 119965 11 120477 12 120990 12 121502 12 122014 12 122526 13 123038 13 123550 14 124062 14 124574 15 125087 16 125107 4 125599 25 126111 26 126623 27 127135 27 127647 27 128160 26 128672 26 129184 26 129696 26 130209 25 130721 25 131233 26 131745 26 132257 27 132769 27 133281 27 133794 27 134306 27 134818 27 135330 28 135842 28 136354 28 136866 28 137378 28 137890 29 138402 29 138914 29 139426 29 139938 29 140450 29 140962 29 141474 29 141986 29 142498 29 143010 29 143522 29 144034 29 144546 29 145058 29 145571 28 146083 28 146595 28 147107 28 147619 28 148131 28 148643 28 149156 27 149669 26 150181 26 150693 25 151206 24 151718 24 152230 24 152743 23 153255 22 153768 21 154280 20 154793 19 155305 18 155818 17 156330 16 156843 15 157356 14 157868 13 158381 12 158893 12 159405 11 159918 10 160430 10 160942 10 161455 8 161967 7 162479 7 162992 6 163505 4 164017 3
20200506_151548, 160395 5 160406 7 160897 29 161409 29 161920 30 162432 31 162942 33 163454 33 163964 34 164476 34 164987 35 165499 35 166010 35 166522 35 167034 34 167545 35 168057 34 168569 33 169080 34 169592 33 170104 33 170615 34 171127 34 171636 1 171638 34 172148 36 172660 36 173171 36 173683 36 174195 36 174706 37 175218 36 175730 35 176242 34 176754 32 177266 31 177778 30 178290 29 178803 27 179315 26 179827 23 180340 18 180853 5
20200506_151548, 130884 11 131395 13 131906 16 132418 17 132929 19 133441 19 133953 20 134465 20 134977 20 135489 21 136001 21 136512 23 137024 23 137536 23 138048 23 138561 23 139072 24 139584 24 140096 25 140608 25 141120 25 141632 26 142144 26 142656 27 143168 28 143680 28 144191 30 144703 30 145215 31 145727 32 146239 32 146751 32 147263 32 147775 32 148287 32 148799 32 149311 33 149822 34 150334 34 150847 33 151359 32 151871 32 152383 32 152895 32 153407 32 153919 32 154431 31 154944 30 155456 29 155968 28 156480 28 156993 26 157505 26 158017 25 158529 25 159042 23 159554 23 160067 21 160579 21 161092 20 161605 18 162117 18 162630 16 163142 16 163654 15 164167 13 164679 12 165191 11 165704 9 166216 8 166728 7 167241 5 167754 3
20200506_151548, 110419 7 110930 10 111441 12 111953 14 112464 17 112976 21 113488 22 114000 23 114512 26 115024 27 115537 28 116049 30 116561 32 117074 33 117586 34 118099 35 118611 36 119122 38 119634 39 120147 38 120659 39 121171 40 121683 41 122195 44 122707 45 123219 46 123731 47 124243 47 124755 48 125267 48 125779 48 126292 48 126804 48 127316 48 127829 47 128342 46 128855 45 129367 44 129880 43 130394 40 130910 34 131429 22 131945 11
20200506_151548, 57038 3 57549 6 58060 7 58571 9 59083 11 59596 11 60108 12 60620 14 61132 15 61644 16 62156 17 62668 19 63180 20 63693 23 64205 31 64716 35 65229 35 65741 36 66253 37 66765 38 67278 39 67790 40 68303 40 68815 41 69328 40 69840 42 70353 43 70865 47 71378 49 71890 51 72403 51 72916 51 73428 54 73941 55 74453 56 74966 55 75479 54 75991 54 76505 52 77018 51 77530 51 78043 38 78087 1 78556 36 79069 33 79582 30 80095 28 80608 25 81121 23 81635 18 82150 13 82662 12 83176 8
20200506_151548, 136487 1 136999 1 137511 2 138023 2 138535 3 139047 3 139558 4 140070 5 140581 6 141082 2 141092 7 141594 4 141599 12 142105 18 142617 19 143128 20 143639 21 144150 22 144662 22 145172 24 145683 26 146194 27 146705 28 147216 29 147727 30 148238 31 148749 32 149260 33 149772 33 150283 34 150794 35 151306 35 151817 37 152329 37 152841 37 153352 38 153864 38 154375 39 154887 39 155399 39 155910 40 156422 40 156934 40 157445 41 157957 41 158469 41 158981 41 159493 41 160005 41 160517 41 161028 42 161540 42 162052 42 162564 42 163076 42 163588 42 164100 42 164612 42 165123 43 165635 43 166147 42 166659 42 167171 42 167683 42 168195 41 168707 41 169219 41 169731 40 170243 40 170754 40 171266 40 171778 40 172290 40 172802 39 173314 39 173826 38 174338 37 174850 37 175362 36 175874 36 176386 35 176898 34 177409 34 177921 34 178433 33 178945 31 179457 30 179969 30 180481 29 180993 28 181505 27 182018 25 182530 25 183042 23 183554 22 184066 21 184578 20 185090 19 185603 16 186115 15 186628 11 187141 9 187657 2
20200506_151548, 131705 6 132214 15 132724 18 133236 20 133747 21 134259 22 134771 23 135283 24 135794 26 136306 27 136818 28 137330 28 137842 29 138354 29 138866 29 139378 29 139890 30 140402 30 140914 30 141426 30 141938 30 142450 30 142962 30 143475 29 143987 29 144499 29 145011 29 145523 29 146035 29 146547 29 147059 29 147571 29 148083 29 148595 28 149107 28 149619 28 150131 27 150643 27 151155 27 151667 26 152180 25 152692 24 153205 23 153717 22 154230 20 154743 18 155255 18 155768 16 156280 16 156792 15 157304 15 157816 14 158328 14 158841 12 159353 12 159865 12 160378 9
20200506_151548, 101653 2 102164 4 102675 6 103187 6 103699 7 104210 8 104722 9 105234 9 105746 9 106258 10 106770 11 107282 12 107793 13 108305 13 108817 14 109329 14 109841 15 110352 16 110864 17 111376 17 111887 18 112399 19 112910 20 113422 21 113934 21 114445 23 114957 24 115469 24 115981 25 116493 25 117005 25 117516 27 118028 27 118540 27 119052 27 119564 27 120077 27 120589 27 121101 27 121612 28 122124 28 122636 28 123148 28 123661 27 124173 27 124685 28 125197 28 125709 28 126221 28 126734 27 127246 27 127759 25 128271 25 128783 25 129295 25 129808 24 130320 24 130833 23 131345 23 131858 22 132371 21 132883 21 133396 20 133909 19 134422 18 134934 18 135446 17 135958 17 136471 16 136984 15 137496 15 138009 14 138521 14 139033 14 139545 13 140058 12 140570 11 141084 8 141598 1
20200506_151548, 237396 8 237905 12 238413 17 238923 20 239434 21 239944 23 240455 24 240966 26 241477 27 241988 29 242499 30 243010 32 243522 33 244032 36 244543 38 245055 40 245566 46 246077 49 246589 50 247101 52 247612 54 248124 55 248635 56 249147 56 249659 55 250171 55 250682 56 251194 56 251706 55 252218 54 252730 53 253242 52 253754 50 254266 45 254314 1 254778 43 255289 42 255801 40 256313 38 256825 37 257337 35 257849 33 258361 31 258873 25 259385 18 259898 14 260412 9
20200506_151548, 45188 5 45698 10 46210 12 46722 15 47233 19 47745 20 48256 22 48767 24 49268 36 49779 39 50290 41 50802 42 51314 42 51826 43 52338 43 52850 44 53362 45 53874 47 54386 48 54898 49 55410 49 55923 49 56435 49 56949 48 57463 46 57975 46 58488 45 59001 44 59513 44 60026 43 60538 43 61050 42 61562 42 62074 41 62586 40 63099 37 63612 34 64126 30 64639 27 65151 24 65664 21 66177 18 66690 16 67206 9
20200506_151548, 200836 6 201346 9 201858 9 202369 13 202880 20 203391 22 203903 23 203930 2 203941 4 204414 44 204925 46 205436 47 205948 47 206460 47 206972 47 207484 47 207996 47 208509 46 209021 46 209534 45 210046 45 210558 45 211070 46 211583 45 212095 45 212608 43 213120 43 213633 42 214146 40 214658 40 215170 38 215683 35 216197 32 216710 30 217222 30 217735 29 218249 27 218761 27 219274 26 219786 1 219788 25 220301 24 220815 21 221328 21 221841 20 222355 18 222869 15 223382 13 223896 10
20200506_151548, 166591 5 167102 8 167614 8 168125 11 168637 13 169148 16 169660 19 170172 20 170684 21 171196 22 171708 23 172219 25 172730 26 173242 28 173753 29 174265 30 174776 31 175288 32 175799 33 176311 33 176823 34 177335 34 177847 34 178359 33 178871 33 179383 34 179895 34 180407 33 180919 33 181432 32 181944 32 182456 32 182968 32 183480 32 183992 32 184504 32 185016 32 185529 30 186041 29 186553 29 187065 28 187577 27 188089 26 188601 25 189114 23 189626 22 190137 23 190649 22 191161 22 191673 21 192185 21 192697 20 193209 20 193720 20 194232 20 194744 20 195255 20 195767 19 196279 19 196790 19 197302 19 197815 17 198328 15 198841 14 199353 13 199866 10 200379 5
20200506_151548, 13538 13 14045 21 14554 27 15064 30 15574 34 16085 36 16596 39 17107 41 17619 43 18130 45 18642 46 19154 49 19666 51 20178 53 20691 54 21203 55 21716 54 22229 54 22742 53 23256 51 23769 50 24282 49 24795 47 25307 47 25819 47 26332 46 26845 44 27358 42 27871 39 28384 32 28897 27 29409 25 29923 21 30437 19 30952 14
20200506_151548, 16209 1 16211 2 16719 9 17230 13 17742 14 18253 16 18765 17 19278 16 19790 16 20302 17 20814 17 21327 17 21839 18 22351 18 22864 18 23376 19 23889 19 24401 21 24913 21 25425 22 25938 21 26450 22 26962 22 27474 23 27986 23 28498 23 29010 24 29522 24 30035 24 30547 24 31059 24 31571 25 32083 25 32595 25 33107 26 33619 26 34131 26 34643 26 35155 26 35667 26 36179 27 36691 27 37203 27 37715 27 38227 27 38739 27 39251 27 39763 27 40275 27 40787 27 41300 26 41812 26 42326 24 42839 23 43352 23 43865 22 44377 22 44890 21 45403 20 45916 19 46428 19 46941 17 47454 16 47966 16 48479 15 48992 13 49505 12 50018 9 50531 3
20200506_151548, 106719 7 107230 10 107741 13 108252 16 108764 17 109275 19 109787 21 110296 28 110805 36 111315 41 111827 43 112338 45 112849 47 113359 50 113871 50 114383 51 114894 52 115406 52 115911 1 115918 51 116422 2 116429 52 116933 59 117444 60 117956 59 118467 60 118979 59 119491 58 120003 58 120515 58 121026 58 121538 58 122050 58 122561 59 123072 60 123583 61 124095 61 124607 61 125119 61 125631 61 126143 61 126655 61 127167 5 127173 55 127679 5 127685 55 128192 4 128198 54 128705 2 128710 54 129222 54 129735 53 130247 52 130759 52 131272 51 131784 50 132297 49 132809 48 133321 48 133833 47 134345 46 134857 46 135369 45 135880 45 136392 43 136904 41 137416 39 137928 38 138440 36 138951 34 139463 31 139975 28 140487 22 140999 19 141511 18 142022 18 142534 17 143046 16 143558 15 144070 14 144582 12 145093 10 145605 9 146117 8 146630 3 146636 1 147142 2
20200506_151548, 100493 6 101002 10 101513 13 102024 15 102534 18 103045 20 103553 24 104064 25 104575 26 105085 29 105595 31 106107 32 106618 33 107129 34 107640 35 108151 36 108660 38 109172 38 109683 39 110195 38 110706 39 111218 39 111730 38 112242 38 112754 38 113265 39 113778 37 114290 37 114802 36 115314 35 115826 34 116338 33 116851 32 117363 31 117876 29 118389 27 118904 24 119417 22 119930 20 120443 19 120956 16 121470 14 121984 11
20200506_151548, 29870 17 30378 24 30889 27 31391 3 31400 30 31903 41 32415 44 32927 45 33439 46 33951 47 34463 48 34975 48 35487 49 35999 49 36511 49 37023 50 37535 50 38047 50 38559 51 39071 51 39583 51 40095 51 40607 51 41119 51 41630 52 42142 52 42655 50 43169 48 43684 43 44198 40 44711 38 45224 35 45737 30 46251 27 46765 22 47282 13
20200506_151548, 40187 5 40691 16 41199 25 41706 33 42214 39 42725 42 43237 43 43747 45 44259 45 44770 46 45281 47 45792 48 46302 50 46813 50 47324 50 47834 51 48343 52 48852 52 49362 50 49872 51 50382 52 50893 52 51405 52 51917 51 52429 51 52941 51 53453 50 53964 51 54477 50 54989 50 55502 48 56019 43 56534 40 57047 38 57562 35 58075 33 58589 30 59104 27 59620 21 60138 13
20200506_151548, 8846 5 9357 6 9869 6 10381 6 10893 7 11405 7 11916 9 12428 9 12940 9 13452 9 13964 10 14476 10 14988 10 15500 10 16012 10 16524 10 17036 10 17548 10 18059 11 18571 11 19083 11 19595 12 20107 13 20618 15 21130 16 21642 17 22154 17 22666 18 23178 20 23690 20 24202 20 24714 20 25226 20 25738 20 26250 21 26762 21 27274 21 27786 21 28297 22 28809 22 29321 22 29833 22 30345 22 30857 22 31369 22 31881 22 32393 22 32905 22 33418 21 33930 21 34442 21 34954 21 35467 20 35979 20 36492 19 37004 19 37516 19 38029 18 38542 17 39055 16 39568 15 40081 14 40594 13 41108 11 41621 9 42133 8 42647 6 43160 4
20200506_151548, 251557 20 252067 28 252578 30 253091 29 253602 32 254114 33 254626 35 255138 37 255649 39 256161 39 256673 39 257185 38 257697 38 258209 38 258721 38 259233 37 259744 38 260256 38 260768 38 261281 37 261796 34
20200506_151548, 183668 4 184179 6 184690 9 185202 9 185713 11 186225 12 186737 13 187249 13 187761 14 188273 14 188785 14 189297 15 189809 15 190321 15 190833 16 191345 16 191857 16 192369 16 192881 17 193393 17 193905 17 194417 18 194929 18 195441 18 195953 18 196465 19 196976 20 197488 21 198000 21 198510 23 199022 23 199534 23 200046 23 200557 25 201069 25 201581 25 202093 25 202605 25 203117 26 203629 26 204141 26 204653 26 205165 26 205677 26 206189 26 206701 26 207213 26 207725 26 208237 26 208749 26 209261 26 209773 25 210285 25 210797 25 211309 26 211822 25 212334 24 212846 24 213359 22 213871 22 214384 21 214897 20 215409 20 215922 19 216434 18 216946 18 217459 17 217972 16 218484 16 218997 14 219510 13 220023 12 220535 11 221048 10 221560 10 222072 10 222585 9 223099 5
20200523_152911, 112872 9 112889 5 113382 12 113395 2 113399 8 113892 27 114402 30 114913 31 115423 32 115934 33 116445 34 116956 35 117467 36 117979 37 118490 38 119002 38 119513 39 120025 40 120536 41 121048 41 121559 42 122070 43 122582 43 123093 45 123605 45 124117 46 124628 48 125140 48 125651 50 126163 50 126675 50 127187 51 127699 51 128211 51 128723 51 129235 51 129747 51 130259 51 130771 51 131283 51 131795 51 132307 50 132819 50 133331 50 133842 51 134354 51 134866 50 135378 50 135890 50 136402 49 136914 49 137426 49 137937 49 138449 48 138961 48 139473 47 139984 47 140496 46 141007 47 141519 46 142031 45 142543 44 143055 43 143566 43 144078 42 144590 41 145102 40 145614 39 146126 37 146638 36 147150 35 147662 23 147687 7 148174 22 148686 20 149199 18 149711 17 150223 15 150736 13 151248 12 151761 10 152274 6 152789 2
20200523_152911, 90477 4 90983 14 91493 18 92003 22 92514 24 93026 25 93537 27 94048 29 94559 31 95069 34 95581 35 96093 35 96605 35 97116 37 97628 38 98139 40 98651 41 99163 42 99674 43 100186 44 100697 45 101209 46 101721 46 102232 47 102743 48 103254 48 103766 38 103812 2 104278 36 104789 36 105301 36 105813 34 106325 33 106836 33 107348 32 107860 31 108372 31 108884 30 109396 30 109908 29 110420 28 110932 26 111444 24 111956 22 112468 21 112980 20 113493 19 114005 18 114518 16 115030 16 115543 15 116055 15 116568 14 117081 12 117594 10 118108 6
